transaction_id,date,time,branch,customer_name,product,category,quantity,unit_price,total_amount,payment_method,staff_name,loyalty_member
TXN-00775,2024-02-16,11:45,Mandaluyong,Miguel Ramos,Matcha Latte,Cold Drinks,1,160.0,160.0,GCash,Mira Flores,False
TXN-00776,2024-07-15,17:15,Quezon City,Jose Garcia,Banana Bread,Pastry,1,80.0,80.0,Maya,Diana Reyes,True
TXN-00777,2024-12-23,18:15,Alabang,Felix Reyes,Strawberry Frappe,Cold Drinks,5,175.0,875.0,Cash,Mark Tan,False
TXN-00778,2024-07-28,14:15,BGC,Patricia Santos,Iced Caramel Latte,Cold Drinks,2,165.0,330.0,Credit Card,Mira Flores,False
TXN-00779,2024-07-23,20:15,Quezon City,Juan Aquino,Iced Americano,Cold Drinks,1,130.0,130.0,Maya,Ryan Go,False
TXN-00780,2024-08-24,08:00,Ortigas,Patricia Cruz,Blueberry Muffin,Pastry,2,85.0,170.0,Maya,Rina Ocampo,True
TXN-00781,2024-01-10,16:00,BGC,Lea Cruz,Cappuccino,Hot Drinks,1,145.0,145.0,Cash,Diana Reyes,True
TXN-00782,2024-08-13,12:15,Ortigas,Felix Garcia,Brewed Coffee,Hot Drinks,3,95.0,285.0,Cash,Mark Tan,False
TXN-00783,2024-12-19,11:45,Mandaluyong,Lea Castillo,Hot Chocolate,Hot Drinks,1,130.0,130.0,GCash,Alvin Santos,True
TXN-00784,2024-04-12,08:00,Mandaluyong,Andrea De Leon,Iced Americano,Cold Drinks,5,130.0,650.0,Cash,Paolo Cruz,True
TXN-00785,2024-12-06,09:15,Mandaluyong,Andrea Flores,Americano,Hot Drinks,2,120.0,240.0,Debit Card,Paolo Cruz,False
TXN-00786,2024-08-07,08:15,Cubao,Miguel Santos,Brewed Coffee,Hot Drinks,1,95.0,95.0,Maya,Jessa Lim,False
TXN-00787,2024-04-18,14:15,BGC,Marco Santos,Cappuccino,Hot Drinks,2,145.0,290.0,GCash,Mira Flores,False
TXN-00788,2024-11-02,14:00,Pasig,Clara Cruz,Banana Bread,Pastry,3,80.0,240.0,Cash,Alvin Santos,False
TXN-00789,2024-12-13,19:15,Ortigas,Andrea De Leon,Iced Caramel Latte,Cold Drinks,2,165.0,330.0,Cash,Alvin Santos,True
TXN-00790,2024-11-07,16:45,Makati,Luis Lopez,Cold Brew,Cold Drinks,2,150.0,300.0,GCash,Jessa Lim,True
TXN-00791,2024-06-07,10:45,Ortigas,Carla Flores,Hot Chocolate,Hot Drinks,1,130.0,130.0,Maya,Paolo Cruz,True
TXN-00792,2024-07-11,10:00,Alabang,Patricia Aquino,Hot Chocolate,Hot Drinks,5,130.0,650.0,GCash,Diana Reyes,False
TXN-00793,2024-11-25,19:00,Makati,Carlos Castillo,Cinnamon Roll,Pastry,2,100.0,200.0,GCash,Alvin Santos,False
TXN-00794,2024-05-04,10:00,Cubao,Luis Villanueva,Blueberry Muffin,Pastry,3,85.0,255.0,Debit Card,Alvin Santos,True
TXN-00795,2024-08-14,17:00,Quezon City,Sofia Santos,Americano,Hot Drinks,1,120.0,120.0,GCash,Rina Ocampo,True
TXN-00796,2024-03-29,16:15,Quezon City,Patricia Torres,Hot Chocolate,Hot Drinks,1,130.0,130.0,GCash,Paolo Cruz,False
TXN-00797,2024-03-31,16:15,Ortigas,Sofia Torres,Matcha Latte,Cold Drinks,2,160.0,320.0,Cash,Alvin Santos,False
TXN-00798,2024-07-12,09:45,Quezon City,Nico Castillo,Strawberry Frappe,Cold Drinks,2,175.0,350.0,Credit Card,Jessa Lim,False
TXN-00799,2024-08-06,20:00,Quezon City,Felix Aquino,Cold Brew,Cold Drinks,2,150.0,300.0,Maya,Mira Flores,False
TXN-00800,2024-06-05,14:30,Quezon City,Ana Flores,Cold Brew,Cold Drinks,2,150.0,300.0,Credit Card,Paolo Cruz,True
TXN-00801,2024-04-07,07:00,Alabang,Nico Ramos,Cheese Danish,Pastry,2,90.0,180.0,Credit Card,Ryan Go,False
TXN-00802,2024-11-24,16:00,Quezon City,Juan Ramos,Iced Americano,Cold Drinks,5,130.0,650.0,GCash,Mira Flores,False
TXN-00803,2024-06-27,15:45,Cubao,Lea Gonzales,Cheese Danish,Pastry,2,90.0,180.0,GCash,Paolo Cruz,False
TXN-00804,2024-01-18,20:30,Ortigas,Carla Torres,Chocolate Croissant,Pastry,2,95.0,190.0,GCash,Diana Reyes,True
TXN-00805,2024-11-04,16:15,BGC,Lea Ramos,Brewed Coffee,Hot Drinks,3,95.0,285.0,Debit Card,Paolo Cruz,False
TXN-00806,2024-03-25,20:45,Cubao,Felix Bautista,Matcha Latte,Cold Drinks,2,160.0,320.0,Debit Card,Diana Reyes,False
TXN-00807,2024-02-15,08:30,Pasig,Lea Aquino,Cappuccino,Hot Drinks,2,145.0,290.0,Cash,Rina Ocampo,False
TXN-00808,2024-01-01,08:00,Cubao,Carlos Aquino,Cinnamon Roll,Pastry,2,100.0,200.0,GCash,Rina Ocampo,False
TXN-00809,2024-04-05,18:15,Mandaluyong,Juan Mendoza,Americano,Hot Drinks,1,120.0,120.0,GCash,Paolo Cruz,True
TXN-00810,2024-04-03,19:15,Quezon City,Renz Reyes,Strawberry Frappe,Cold Drinks,1,175.0,175.0,Cash,Diana Reyes,True
TXN-00811,2024-07-12,08:30,Ortigas,Luis Mendoza,Cappuccino,Hot Drinks,1,145.0,145.0,Cash,Jessa Lim,True
TXN-00812,2024-05-16,19:00,Mandaluyong,Jose Reyes,Banana Bread,Pastry,3,80.0,240.0,Debit Card,Jessa Lim,False
TXN-00813,2024-11-04,15:30,Alabang,Renz Ramos,Strawberry Frappe,Cold Drinks,3,175.0,525.0,Maya,Alvin Santos,False
TXN-00814,2024-05-02,12:45,Alabang,Marco De Leon,Cold Brew,Cold Drinks,1,150.0,150.0,Cash,Jessa Lim,False
TXN-00815,2024-12-23,13:15,Mandaluyong,Tanya Torres,Hot Chocolate,Hot Drinks,1,130.0,130.0,Maya,Ryan Go,False
TXN-00816,2024-09-20,13:15,Makati,Marco De Leon,Cappuccino,Hot Drinks,1,145.0,145.0,Maya,Ryan Go,True
TXN-00817,2024-11-06,14:45,Ortigas,Marco Ramos,Banana Bread,Pastry,3,80.0,240.0,Cash,Mira Flores,False
TXN-00818,2024-11-06,10:15,Quezon City,Tanya Santos,Banana Bread,Pastry,3,80.0,240.0,Credit Card,Mark Tan,False
TXN-00819,2024-12-10,15:45,Mandaluyong,Ramon Bautista,Americano,Hot Drinks,4,120.0,480.0,GCash,Paolo Cruz,True
TXN-00820,2024-12-03,18:00,Alabang,Maria Cruz,Americano,Hot Drinks,5,120.0,600.0,Credit Card,Diana Reyes,True
TXN-00821,2024-05-11,17:45,Ortigas,Felix Bautista,Chocolate Croissant,Pastry,2,95.0,190.0,Cash,Alvin Santos,True
TXN-00822,2024-10-21,19:00,Cubao,Lea Bautista,Cheese Danish,Pastry,1,90.0,90.0,GCash,Paolo Cruz,False
TXN-00823,2024-02-29,11:00,Mandaluyong,Clara Gonzales,Brewed Coffee,Hot Drinks,1,95.0,95.0,Cash,Alvin Santos,True
TXN-00824,2024-06-09,13:00,Cubao,Sofia De Leon,Iced Americano,Cold Drinks,2,130.0,260.0,Credit Card,Alvin Santos,False
TXN-00825,2024-12-13,19:15,Makati,Juan Ramos,Banana Bread,Pastry,2,80.0,160.0,Debit Card,Ryan Go,False
TXN-00826,2024-03-15,20:30,Pasig,Carla Villanueva,Americano,Hot Drinks,2,120.0,240.0,GCash,Jessa Lim,False
TXN-00827,2024-06-07,15:00,Pasig,Sofia Mendoza,Cold Brew,Cold Drinks,2,150.0,300.0,Credit Card,Jessa Lim,False
TXN-00828,2024-03-19,20:15,Quezon City,Jose Gonzales,Blueberry Muffin,Pastry,2,85.0,170.0,Credit Card,Mira Flores,False
TXN-00829,2024-12-03,20:15,Ortigas,Nico Bautista,Hot Chocolate,Hot Drinks,1,130.0,130.0,Maya,Mira Flores,False
TXN-00830,2024-02-06,15:30,BGC,Felix Ramos,Iced Caramel Latte,Cold Drinks,2,165.0,330.0,GCash,Alvin Santos,True
TXN-00831,2024-12-29,11:45,Ortigas,Patricia Aquino,Blueberry Muffin,Pastry,2,85.0,170.0,Maya,Rina Ocampo,True
TXN-00832,2024-04-21,19:15,Quezon City,Clara Reyes,Chocolate Croissant,Pastry,1,95.0,95.0,Credit Card,Mira Flores,True
TXN-00833,2024-01-29,08:30,Alabang,Juan Lopez,Iced Caramel Latte,Cold Drinks,4,165.0,660.0,Debit Card,Mira Flores,True
TXN-00834,2024-11-17,18:45,Pasig,Lea Mendoza,Brewed Coffee,Hot Drinks,1,95.0,95.0,Debit Card,Rina Ocampo,False
TXN-00835,2024-12-20,19:00,Makati,Patricia Flores,Strawberry Frappe,Cold Drinks,1,175.0,175.0,Cash,Mark Tan,True
TXN-00836,2024-03-03,14:15,Pasig,Clara Mendoza,Hot Chocolate,Hot Drinks,2,130.0,260.0,Cash,Rina Ocampo,False
TXN-00837,2024-09-04,17:45,Quezon City,Andrea Reyes,Cold Brew,Cold Drinks,1,150.0,150.0,Credit Card,Jessa Lim,False
TXN-00838,2024-10-11,20:45,BGC,Felix Aquino,Hot Chocolate,Hot Drinks,3,130.0,390.0,GCash,Mark Tan,True
TXN-00839,2024-11-02,18:15,Makati,Andrea Reyes,Hot Chocolate,Hot Drinks,1,130.0,130.0,GCash,Paolo Cruz,True
TXN-00840,2024-02-14,15:30,Alabang,Tanya Torres,Brewed Coffee,Hot Drinks,5,95.0,475.0,Debit Card,Rina Ocampo,False
TXN-00841,2024-12-02,07:15,Pasig,Tanya Gonzales,Iced Americano,Cold Drinks,4,130.0,520.0,Debit Card,Ryan Go,True
TXN-00842,2024-10-22,14:30,BGC,Tanya Garcia,Cheese Danish,Pastry,2,90.0,180.0,Cash,Paolo Cruz,True
TXN-00843,2024-04-06,09:30,Alabang,Sofia Villanueva,Caramel Latte,Hot Drinks,2,155.0,310.0,Maya,Rina Ocampo,False
TXN-00844,2024-02-08,15:30,Ortigas,Miguel Ramos,Strawberry Frappe,Cold Drinks,2,175.0,350.0,Cash,Diana Reyes,False
TXN-00845,2024-12-21,09:15,Alabang,Sofia Aquino,Cappuccino,Hot Drinks,5,145.0,725.0,Debit Card,Rina Ocampo,False
TXN-00846,2024-03-19,12:45,Pasig,Luis Reyes,Iced Americano,Cold Drinks,4,130.0,520.0,Cash,Mark Tan,False
TXN-00847,2024-02-03,12:00,Mandaluyong,Carla De Leon,Matcha Latte,Cold Drinks,3,160.0,480.0,Maya,Jessa Lim,True
TXN-00848,2024-07-12,10:45,Ortigas,Carlos Villanueva,Brewed Coffee,Hot Drinks,1,95.0,95.0,Cash,Alvin Santos,False
TXN-00849,2024-10-09,11:00,Alabang,Lea Cruz,Caramel Latte,Hot Drinks,1,155.0,155.0,Debit Card,Mira Flores,False
TXN-00850,2024-10-30,09:30,Cubao,Carla Cruz,Hot Chocolate,Hot Drinks,2,130.0,260.0,Debit Card,Diana Reyes,True
TXN-00851,2024-11-23,12:15,Ortigas,Patricia Cruz,Banana Bread,Pastry,1,80.0,80.0,Maya,Ryan Go,False
TXN-00852,2024-05-21,13:15,Alabang,Nico Castillo,Iced Americano,Cold Drinks,4,130.0,520.0,Cash,Mark Tan,True
TXN-00853,2024-05-02,08:15,Ortigas,Carlos Lopez,Chocolate Croissant,Pastry,1,95.0,95.0,Cash,Mira Flores,True
TXN-00854,2024-09-02,14:00,Cubao,Maria Aquino,Iced Americano,Cold Drinks,2,130.0,260.0,Debit Card,Alvin Santos,True
TXN-00855,2024-12-04,20:00,Mandaluyong,Tanya Gonzales,Cinnamon Roll,Pastry,4,100.0,400.0,GCash,Mark Tan,False
TXN-00856,2024-03-09,15:30,BGC,Miguel Flores,Americano,Hot Drinks,2,120.0,240.0,Maya,Paolo Cruz,True
TXN-00857,2024-05-28,11:45,Mandaluyong,Clara Ramos,Matcha Latte,Cold Drinks,1,160.0,160.0,Maya,Jessa Lim,False
TXN-00858,2024-11-12,20:45,Pasig,Patricia Flores,Cappuccino,Hot Drinks,1,145.0,145.0,Maya,Mark Tan,True
TXN-00859,2024-06-28,18:15,Mandaluyong,Nico Mendoza,Matcha Latte,Cold Drinks,1,160.0,160.0,Cash,Rina Ocampo,False
TXN-00860,2024-03-04,14:00,Pasig,Lea Flores,Cappuccino,Hot Drinks,1,145.0,145.0,Maya,Mira Flores,True
TXN-00861,2024-10-01,19:30,Quezon City,Patricia Cruz,Americano,Hot Drinks,2,120.0,240.0,Maya,Mira Flores,True
TXN-00862,2024-07-02,20:15,Cubao,Carla Ramos,Caramel Latte,Hot Drinks,1,155.0,155.0,Maya,Jessa Lim,True
TXN-00863,2024-12-07,10:45,Ortigas,Ramon Lopez,Cheese Danish,Pastry,1,90.0,90.0,GCash,Alvin Santos,False
TXN-00864,2024-09-13,18:45,Quezon City,Maria Cruz,Brewed Coffee,Hot Drinks,4,95.0,380.0,Maya,Jessa Lim,True
TXN-00865,2024-01-27,17:30,Pasig,Nico Mendoza,Cold Brew,Cold Drinks,2,150.0,300.0,Maya,Ryan Go,True
TXN-00866,2024-08-07,10:15,BGC,Isabella Castillo,Banana Bread,Pastry,1,80.0,80.0,Maya,Paolo Cruz,False
TXN-00867,2024-04-11,14:00,Quezon City,Sofia De Leon,Banana Bread,Pastry,2,80.0,160.0,GCash,Mark Tan,True
TXN-00868,2024-07-24,07:30,BGC,Renz Garcia,Caramel Latte,Hot Drinks,1,155.0,155.0,Cash,Mira Flores,False
TXN-00869,2024-09-25,11:15,Cubao,Jose Lopez,Cappuccino,Hot Drinks,1,145.0,145.0,Cash,Diana Reyes,True
TXN-00870,2024-05-17,12:30,Makati,Jose Cruz,Strawberry Frappe,Cold Drinks,1,175.0,175.0,Cash,Jessa Lim,False
TXN-00871,2024-04-18,11:45,Ortigas,Miguel Torres,Cold Brew,Cold Drinks,1,150.0,150.0,Maya,Alvin Santos,False
TXN-00872,2024-02-27,08:00,Alabang,Carla Flores,Banana Bread,Pastry,3,80.0,240.0,Maya,Alvin Santos,True
TXN-00873,2024-11-28,11:15,BGC,Juan Cruz,Cinnamon Roll,Pastry,1,100.0,100.0,Cash,Paolo Cruz,True
TXN-00874,2024-12-26,14:00,Ortigas,Carlos Aquino,Hot Chocolate,Hot Drinks,2,130.0,260.0,GCash,Rina Ocampo,True
TXN-00875,2024-03-06,10:45,Alabang,Felix Flores,Cheese Danish,Pastry,3,90.0,270.0,Credit Card,Mark Tan,False
TXN-00876,2024-02-04,14:45,Pasig,Miguel Villanueva,Banana Bread,Pastry,3,80.0,240.0,GCash,Diana Reyes,True
TXN-00877,2024-10-16,07:15,BGC,Felix De Leon,Cinnamon Roll,Pastry,2,100.0,200.0,GCash,Ryan Go,False
TXN-00878,2024-10-14,19:45,Quezon City,Miguel Santos,Cold Brew,Cold Drinks,1,150.0,150.0,Debit Card,Paolo Cruz,True
TXN-00879,2024-09-19,14:30,BGC,Isabella Lopez,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,GCash,Paolo Cruz,True
TXN-00880,2024-09-30,10:30,Quezon City,Isabella Gonzales,Caramel Latte,Hot Drinks,4,155.0,620.0,Maya,Jessa Lim,True
TXN-00881,2024-04-17,15:00,BGC,Marco Flores,Cappuccino,Hot Drinks,2,145.0,290.0,Debit Card,Diana Reyes,True
TXN-00882,2024-07-28,16:30,Alabang,Maria De Leon,Iced Americano,Cold Drinks,2,130.0,260.0,GCash,Diana Reyes,True
TXN-00883,2024-05-11,07:00,Mandaluyong,Isabella De Leon,Cinnamon Roll,Pastry,4,100.0,400.0,Credit Card,Paolo Cruz,False
TXN-00884,2024-05-17,10:45,Quezon City,Nico Flores,Americano,Hot Drinks,1,120.0,120.0,Credit Card,Mark Tan,False
TXN-00885,2024-04-02,14:15,Pasig,Miguel Bautista,Caramel Latte,Hot Drinks,2,155.0,310.0,Cash,Diana Reyes,True
TXN-00886,2024-03-31,20:45,Cubao,Carla Reyes,Banana Bread,Pastry,1,80.0,80.0,GCash,Ryan Go,False
TXN-00887,2024-02-21,18:15,Makati,Lea Ramos,Chocolate Croissant,Pastry,2,95.0,190.0,Cash,Jessa Lim,True
TXN-00888,2024-03-08,10:00,Makati,Renz Santos,Iced Caramel Latte,Cold Drinks,4,165.0,660.0,Cash,Alvin Santos,True
TXN-00889,2024-04-13,09:45,Ortigas,Carlos Flores,Cinnamon Roll,Pastry,3,100.0,300.0,GCash,Paolo Cruz,True
TXN-00890,2024-10-05,18:30,Pasig,Jose Reyes,Banana Bread,Pastry,1,80.0,80.0,Cash,Mira Flores,True
TXN-00891,2024-01-01,10:00,Pasig,Marco Bautista,Americano,Hot Drinks,1,120.0,120.0,GCash,Mira Flores,True
TXN-00892,2024-09-08,09:00,BGC,Carlos Flores,Brewed Coffee,Hot Drinks,4,95.0,380.0,Debit Card,Alvin Santos,True
TXN-00893,2024-07-03,08:00,Quezon City,Tanya Flores,Blueberry Muffin,Pastry,1,85.0,85.0,Credit Card,Rina Ocampo,False
TXN-00894,2024-11-15,20:30,Alabang,Ramon Bautista,Iced Americano,Cold Drinks,1,130.0,130.0,Maya,Mark Tan,True
TXN-00895,2024-03-17,19:15,BGC,Ramon De Leon,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,Cash,Mira Flores,False
TXN-00896,2024-03-15,08:30,Ortigas,Marco Flores,Caramel Latte,Hot Drinks,3,155.0,465.0,Credit Card,Ryan Go,False
TXN-00897,2024-11-04,19:30,Ortigas,Felix Mendoza,Caramel Latte,Hot Drinks,1,155.0,155.0,Debit Card,Paolo Cruz,False
TXN-00898,2024-02-12,16:45,BGC,Luis Aquino,Banana Bread,Pastry,3,80.0,240.0,GCash,Alvin Santos,True
TXN-00899,2024-04-14,20:00,BGC,Carla Gonzales,Cold Brew,Cold Drinks,2,150.0,300.0,Cash,Alvin Santos,False
TXN-00900,2024-03-12,11:45,Mandaluyong,Nico Garcia,Hot Chocolate,Hot Drinks,5,130.0,650.0,GCash,Jessa Lim,True
TXN-00901,2024-03-01,18:15,Makati,Nico Flores,Iced Americano,Cold Drinks,2,130.0,260.0,Cash,Mark Tan,False
TXN-00902,2024-10-31,20:15,BGC,Ana Garcia,Caramel Latte,Hot Drinks,1,155.0,155.0,Cash,Mira Flores,True
TXN-00903,2024-04-03,14:15,Cubao,Carlos Mendoza,Banana Bread,Pastry,2,80.0,160.0,Maya,Ryan Go,True
TXN-00904,2024-05-26,08:15,Quezon City,Miguel Lopez,Brewed Coffee,Hot Drinks,2,95.0,190.0,Cash,Mira Flores,False
TXN-00905,2024-12-14,14:30,Quezon City,Luis Ramos,Banana Bread,Pastry,1,80.0,80.0,Maya,Mark Tan,False
TXN-00906,2024-03-05,18:15,BGC,Lea Cruz,Cold Brew,Cold Drinks,1,150.0,150.0,Credit Card,Ryan Go,False
TXN-00907,2024-11-30,17:45,Cubao,Marco Bautista,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,GCash,Diana Reyes,True
TXN-00908,2024-02-23,08:30,BGC,Carlos Cruz,Cheese Danish,Pastry,1,90.0,90.0,Cash,Paolo Cruz,True
TXN-00909,2024-06-07,10:15,Makati,Ana Villanueva,Chocolate Croissant,Pastry,1,95.0,95.0,Debit Card,Ryan Go,True
TXN-00910,2024-01-25,12:00,Mandaluyong,Carlos Ramos,Iced Americano,Cold Drinks,5,130.0,650.0,Maya,Mira Flores,False
TXN-00911,2024-03-07,18:00,Quezon City,Tanya Reyes,Strawberry Frappe,Cold Drinks,3,175.0,525.0,Cash,Mira Flores,False
TXN-00912,2024-10-27,20:00,BGC,Patricia Reyes,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,GCash,Paolo Cruz,True
TXN-00913,2024-03-23,15:30,Cubao,Marco Villanueva,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,Cash,Mira Flores,True
TXN-00914,2024-04-16,16:00,Makati,Ramon Reyes,Hot Chocolate,Hot Drinks,2,130.0,260.0,GCash,Diana Reyes,True
TXN-00915,2024-09-12,08:45,Pasig,Miguel Reyes,Iced Caramel Latte,Cold Drinks,4,165.0,660.0,Debit Card,Alvin Santos,False
TXN-00916,2024-02-15,08:15,Ortigas,Ramon Torres,Cinnamon Roll,Pastry,1,100.0,100.0,GCash,Mark Tan,False
TXN-00917,2024-01-21,12:30,Alabang,Carla Mendoza,Strawberry Frappe,Cold Drinks,3,175.0,525.0,Debit Card,Alvin Santos,False
TXN-00918,2024-02-12,17:45,Makati,Jose Villanueva,Cinnamon Roll,Pastry,1,100.0,100.0,GCash,Jessa Lim,True
TXN-00919,2024-02-23,11:45,Cubao,Ana Garcia,Hot Chocolate,Hot Drinks,1,130.0,130.0,Credit Card,Mark Tan,False
TXN-00920,2024-08-26,14:45,Cubao,Juan Gonzales,Brewed Coffee,Hot Drinks,1,95.0,95.0,Credit Card,Paolo Cruz,False
TXN-00921,2024-06-17,08:30,Pasig,Ramon Reyes,Cold Brew,Cold Drinks,2,150.0,300.0,Credit Card,Jessa Lim,True
TXN-00922,2024-08-28,09:15,Cubao,Renz Castillo,Cold Brew,Cold Drinks,1,150.0,150.0,Cash,Alvin Santos,False
TXN-00923,2024-08-30,10:00,Pasig,Nico Torres,Brewed Coffee,Hot Drinks,4,95.0,380.0,GCash,Mark Tan,True
TXN-00924,2024-02-05,11:45,Cubao,Patricia De Leon,Cappuccino,Hot Drinks,3,145.0,435.0,Debit Card,Paolo Cruz,False
TXN-00925,2024-04-04,20:00,Mandaluyong,Carlos Cruz,Americano,Hot Drinks,1,120.0,120.0,Maya,Mira Flores,False
TXN-00926,2024-08-31,15:15,Makati,Clara Ramos,Cinnamon Roll,Pastry,1,100.0,100.0,Debit Card,Paolo Cruz,True
TXN-00927,2024-12-07,16:15,Quezon City,Patricia Gonzales,Matcha Latte,Cold Drinks,1,160.0,160.0,Credit Card,Alvin Santos,True
TXN-00928,2024-12-11,13:30,Ortigas,Carla Bautista,Chocolate Croissant,Pastry,5,95.0,475.0,Debit Card,Mark Tan,True
TXN-00929,2024-04-21,18:15,Mandaluyong,Renz Ramos,Cold Brew,Cold Drinks,3,150.0,450.0,Maya,Paolo Cruz,True
TXN-00930,2024-12-13,16:00,BGC,Carlos Lopez,Matcha Latte,Cold Drinks,1,160.0,160.0,Credit Card,Ryan Go,False
TXN-00931,2024-07-29,12:30,Quezon City,Andrea Reyes,Cinnamon Roll,Pastry,2,100.0,200.0,Credit Card,Mira Flores,False
TXN-00932,2024-03-31,15:15,Pasig,Nico Bautista,Cinnamon Roll,Pastry,1,100.0,100.0,Debit Card,Mark Tan,True
TXN-00933,2024-02-23,08:00,BGC,Renz Gonzales,Cinnamon Roll,Pastry,1,100.0,100.0,Credit Card,Jessa Lim,False
TXN-00934,2024-08-03,10:15,Ortigas,Sofia De Leon,Cold Brew,Cold Drinks,1,150.0,150.0,Cash,Alvin Santos,False
TXN-00935,2024-07-30,20:45,Pasig,Tanya Torres,Cappuccino,Hot Drinks,3,145.0,435.0,Maya,Diana Reyes,False
TXN-00936,2024-12-10,10:00,Alabang,Carla Castillo,Iced Americano,Cold Drinks,1,130.0,130.0,Debit Card,Alvin Santos,False
TXN-00937,2024-03-28,16:45,Cubao,Sofia Villanueva,Hot Chocolate,Hot Drinks,5,130.0,650.0,Cash,Mira Flores,True
TXN-00938,2024-11-21,13:15,BGC,Nico Garcia,Matcha Latte,Cold Drinks,2,160.0,320.0,GCash,Mark Tan,False
TXN-00939,2024-11-17,11:15,Makati,Maria Ramos,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,Debit Card,Rina Ocampo,True
TXN-00940,2024-11-12,18:00,Alabang,Carla Mendoza,Cinnamon Roll,Pastry,1,100.0,100.0,GCash,Paolo Cruz,True
TXN-00941,2024-06-01,10:15,BGC,Jose Torres,Cinnamon Roll,Pastry,3,100.0,300.0,GCash,Jessa Lim,True
TXN-00942,2024-02-26,14:00,BGC,Miguel Reyes,Caramel Latte,Hot Drinks,1,155.0,155.0,Credit Card,Alvin Santos,True
TXN-00943,2024-07-19,08:45,Cubao,Ana Garcia,Americano,Hot Drinks,1,120.0,120.0,Credit Card,Alvin Santos,False
TXN-00944,2024-03-23,09:30,Makati,Renz De Leon,Caramel Latte,Hot Drinks,2,155.0,310.0,Cash,Alvin Santos,False
TXN-00945,2024-09-04,16:00,Makati,Juan Garcia,Hot Chocolate,Hot Drinks,2,130.0,260.0,Debit Card,Jessa Lim,True
TXN-00946,2024-04-20,20:30,BGC,Carla Garcia,Caramel Latte,Hot Drinks,1,155.0,155.0,GCash,Diana Reyes,False
TXN-00947,2024-09-03,10:00,Ortigas,Patricia Aquino,Cold Brew,Cold Drinks,2,150.0,300.0,Credit Card,Mira Flores,True
TXN-00948,2024-05-08,09:15,Pasig,Juan Villanueva,Cheese Danish,Pastry,4,90.0,360.0,GCash,Paolo Cruz,False
TXN-00949,2024-08-09,14:45,Cubao,Renz Reyes,Cheese Danish,Pastry,3,90.0,270.0,Credit Card,Paolo Cruz,False
TXN-00950,2024-07-10,17:00,Cubao,Tanya Torres,Iced Caramel Latte,Cold Drinks,3,165.0,495.0,Maya,Alvin Santos,False
TXN-00951,2024-01-16,08:15,BGC,Marco Garcia,Strawberry Frappe,Cold Drinks,3,175.0,525.0,GCash,Alvin Santos,False
TXN-00952,2024-03-15,19:30,Alabang,Maria Aquino,Brewed Coffee,Hot Drinks,1,95.0,95.0,GCash,Ryan Go,False
TXN-00953,2024-04-29,15:00,BGC,Tanya Garcia,Matcha Latte,Cold Drinks,2,160.0,320.0,Debit Card,Diana Reyes,True
TXN-00954,2024-10-20,17:45,Mandaluyong,Andrea Garcia,Cinnamon Roll,Pastry,1,100.0,100.0,Cash,Ryan Go,False
TXN-00955,2024-01-24,11:45,Cubao,Renz Flores,Brewed Coffee,Hot Drinks,2,95.0,190.0,GCash,Jessa Lim,False
TXN-00956,2024-01-10,17:00,Makati,Lea Santos,Matcha Latte,Cold Drinks,1,160.0,160.0,Maya,Jessa Lim,True
TXN-00957,2024-08-28,08:45,BGC,Marco Ramos,Cheese Danish,Pastry,1,90.0,90.0,Debit Card,Alvin Santos,False
TXN-00958,2024-11-09,07:45,Alabang,Juan De Leon,Strawberry Frappe,Cold Drinks,2,175.0,350.0,Debit Card,Mark Tan,True
TXN-00959,2024-04-24,07:00,Quezon City,Nico Garcia,Brewed Coffee,Hot Drinks,5,95.0,475.0,Cash,Paolo Cruz,False
TXN-00960,2024-10-02,07:00,Pasig,Carlos Reyes,Iced Americano,Cold Drinks,1,130.0,130.0,Maya,Mira Flores,False
TXN-00961,2024-12-23,09:15,Quezon City,Andrea De Leon,Cinnamon Roll,Pastry,1,100.0,100.0,Debit Card,Mira Flores,False
TXN-00962,2024-12-08,08:15,Ortigas,Isabella Flores,Cinnamon Roll,Pastry,2,100.0,200.0,GCash,Mark Tan,False
TXN-00963,2024-05-31,18:00,Mandaluyong,Luis Bautista,Cold Brew,Cold Drinks,3,150.0,450.0,Cash,Mark Tan,False
TXN-00964,2024-01-31,10:00,Ortigas,Lea Garcia,Blueberry Muffin,Pastry,2,85.0,170.0,Cash,Alvin Santos,True
TXN-00965,2024-10-29,19:30,Quezon City,Tanya Reyes,Strawberry Frappe,Cold Drinks,2,175.0,350.0,GCash,Alvin Santos,False
TXN-00966,2024-08-19,20:15,Pasig,Nico Cruz,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,Debit Card,Mark Tan,True
TXN-00967,2024-08-24,08:00,Makati,Miguel Torres,Brewed Coffee,Hot Drinks,3,95.0,285.0,Credit Card,Ryan Go,False
TXN-00968,2024-05-15,08:00,Cubao,Lea Lopez,Strawberry Frappe,Cold Drinks,1,175.0,175.0,Debit Card,Alvin Santos,True
